id,contrato_id,tipo,numero,receita_despesa,observacao,mesref,anoref,vencimento,retroativo,valor
37151389,47777,Termo de Apostilamento,00001/2020,Despesa,"REAJUSTE DO VALOR DA LOCAÇÃO EM 7,31%, TENDO POR BASE A VARIAÇÃO ACUMULADA ANUAL DO IGP-M/FGV OCORRIDA ATÉ O MÊS ANTERIOR AO REAJUSTE PREVISTO EM CONTRATO (JUNHO/2020), QUE MAJOROU O VALOR MENSAL PARA R$ 26.720,19  (VINTE E SEIS MIL, SETECENTOS E VINTE REAIS E DEZENOVE CENTAVOS) E O VALOR ANUAL PARA R$ 320.642,28 (TREZENTOS E VINTE MIL, SEISCENTOS E QUARENTA E DOIS REAIS E VINTE E OITO CENTAVOS), PARA O PERÍODO DE 26/07/2020 A 26/07/2025, CONFORME NOTA DE EMPENHO Nº 2020NE804922 (2557044)",1,2022,2022-02-01,Não,26720.19
37151457,47777,Termo de Apostilamento,00002/2022,Despesa,"REAJUSTE DO VALOR DA LOCAÇÃO TENDO POR BASE A VARIAÇÃO ACUMULADA DO IGP-M/FGV NOS 12 MESES ATÉ JUNHO/2022 (10,70%), CONFORME DOCUMENTO CONSULTA (8194397), QUE MAJOROU O VALOR MENSAL PARA R$ 29.579,25 (VINTE E NOVE MIL, QUINHENTOS E SETENTA E NOVE REAIS E VINTE E CINCO CENTAVOS) E VALOR GLOBAL ANUAL DE R$ 354.951,00 (TREZENTOS E CINQUENTA E QUATRO MIL E NOVECENTOS E CINQUENTA E UM REAIS), A VIGORAR DE 26/07/2022 A 26/07/2025",8,2023,2023-09-01,Não,2859.06
37151502,129795,Termo Aditivo,00001/2022,Despesa,"SUPRIMIR 21,31% (VINTE E UM VÍRGULA TRINTA E UM POR CENTO) DO VALOR INICIAL ATUALIZADO DO CONTRATO, COM EFEITOS A PARTIR DO DIA 15 DE AGOSTO DE 2022, EQUIVALENTE A R$ 146.946,96 (CENTO E QUARENTA E SEIS MIL, NOVECENTOS E QUARENTA E SEIS REAIS COM NOVENTA E SEIS CENTAVOS), NOS MOLDES DO ART. 65, INCISO I, ALÍNEA “B”, §§ 1º E 2º, DA LEI N.º 8.666/1993;",10,2022,2022-11-01,Não,-12245.57
37151465,47777,Termo de Apostilamento,00002/2022,Despesa,"REAJUSTE DO VALOR DA LOCAÇÃO TENDO POR BASE A VARIAÇÃO ACUMULADA DO IGP-M/FGV NOS 12 MESES ATÉ JUNHO/2022 (10,70%), CONFORME DOCUMENTO CONSULTA (8194397), QUE MAJOROU O VALOR MENSAL PARA R$ 29.579,25 (VINTE E NOVE MIL, QUINHENTOS E SETENTA E NOVE REAIS E VINTE E CINCO CENTAVOS) E VALOR GLOBAL ANUAL DE R$ 354.951,00 (TREZENTOS E CINQUENTA E QUATRO MIL E NOVECENTOS E CINQUENTA E UM REAIS), A VIGORAR DE 26/07/2022 A 26/07/2025",4,2024,2024-05-01,Não,2859.06
37151432,47777,Termo de Apostilamento,00001/2020,Despesa,"REAJUSTE DO VALOR DA LOCAÇÃO EM 7,31%, TENDO POR BASE A VARIAÇÃO ACUMULADA ANUAL DO IGP-M/FGV OCORRIDA ATÉ O MÊS ANTERIOR AO REAJUSTE PREVISTO EM CONTRATO (JUNHO/2020), QUE MAJOROU O VALOR MENSAL PARA R$ 26.720,19  (VINTE E SEIS MIL, SETECENTOS E VINTE REAIS E DEZENOVE CENTAVOS) E O VALOR ANUAL PARA R$ 320.642,28 (TREZENTOS E VINTE MIL, SEISCENTOS E QUARENTA E DOIS REAIS E VINTE E OITO CENTAVOS), PARA O PERÍODO DE 26/07/2020 A 26/07/2025, CONFORME NOTA DE EMPENHO Nº 2020NE804922 (2557044)",8,2020,2020-07-26,Sim,1567.39
37151506,129795,Termo Aditivo,00001/2022,Despesa,"SUPRIMIR 21,31% (VINTE E UM VÍRGULA TRINTA E UM POR CENTO) DO VALOR INICIAL ATUALIZADO DO CONTRATO, COM EFEITOS A PARTIR DO DIA 15 DE AGOSTO DE 2022, EQUIVALENTE A R$ 146.946,96 (CENTO E QUARENTA E SEIS MIL, NOVECENTOS E QUARENTA E SEIS REAIS COM NOVENTA E SEIS CENTAVOS), NOS MOLDES DO ART. 65, INCISO I, ALÍNEA “B”, §§ 1º E 2º, DA LEI N.º 8.666/1993;",2,2023,2023-03-01,Não,45199.4
37151334,29422,Termo Aditivo,00002/2020,Despesa,O PRESENTE TERMO ADITIVO TEM POR OBJETO REGISTRAR A PRORROGAÇÃO DE PRAZO DE VIGÊNCIA DO CONTRATO Nº27/2018 REALIZADO PELA REITORIA ESUBROGADO AO CAMPUS RIO LARGO.,12,2020,2021-01-01,Não,720.0
37151326,29422,Termo Aditivo,00002/2020,Despesa,O PRESENTE TERMO ADITIVO TEM POR OBJETO REGISTRAR A PRORROGAÇÃO DE PRAZO DE VIGÊNCIA DO CONTRATO Nº27/2018 REALIZADO PELA REITORIA ESUBROGADO AO CAMPUS RIO LARGO.,4,2020,2020-05-01,Não,720.0
37151328,29422,Termo Aditivo,00002/2020,Despesa,O PRESENTE TERMO ADITIVO TEM POR OBJETO REGISTRAR A PRORROGAÇÃO DE PRAZO DE VIGÊNCIA DO CONTRATO Nº27/2018 REALIZADO PELA REITORIA ESUBROGADO AO CAMPUS RIO LARGO.,6,2020,2020-07-01,Não,720.0
37151475,47777,Termo de Apostilamento,00002/2022,Despesa,"REAJUSTE DO VALOR DA LOCAÇÃO TENDO POR BASE A VARIAÇÃO ACUMULADA DO IGP-M/FGV NOS 12 MESES ATÉ JUNHO/2022 (10,70%), CONFORME DOCUMENTO CONSULTA (8194397), QUE MAJOROU O VALOR MENSAL PARA R$ 29.579,25 (VINTE E NOVE MIL, QUINHENTOS E SETENTA E NOVE REAIS E VINTE E CINCO CENTAVOS) E VALOR GLOBAL ANUAL DE R$ 354.951,00 (TREZENTOS E CINQUENTA E QUATRO MIL E NOVECENTOS E CINQUENTA E UM REAIS), A VIGORAR DE 26/07/2022 A 26/07/2025",2,2025,2025-03-01,Não,2859.06
37151466,47777,Termo de Apostilamento,00002/2022,Despesa,"REAJUSTE DO VALOR DA LOCAÇÃO TENDO POR BASE A VARIAÇÃO ACUMULADA DO IGP-M/FGV NOS 12 MESES ATÉ JUNHO/2022 (10,70%), CONFORME DOCUMENTO CONSULTA (8194397), QUE MAJOROU O VALOR MENSAL PARA R$ 29.579,25 (VINTE E NOVE MIL, QUINHENTOS E SETENTA E NOVE REAIS E VINTE E CINCO CENTAVOS) E VALOR GLOBAL ANUAL DE R$ 354.951,00 (TREZENTOS E CINQUENTA E QUATRO MIL E NOVECENTOS E CINQUENTA E UM REAIS), A VIGORAR DE 26/07/2022 A 26/07/2025",5,2024,2024-06-01,Não,2859.06
37151509,129795,Termo Aditivo,00001/2022,Despesa,"SUPRIMIR 21,31% (VINTE E UM VÍRGULA TRINTA E UM POR CENTO) DO VALOR INICIAL ATUALIZADO DO CONTRATO, COM EFEITOS A PARTIR DO DIA 15 DE AGOSTO DE 2022, EQUIVALENTE A R$ 146.946,96 (CENTO E QUARENTA E SEIS MIL, NOVECENTOS E QUARENTA E SEIS REAIS COM NOVENTA E SEIS CENTAVOS), NOS MOLDES DO ART. 65, INCISO I, ALÍNEA “B”, §§ 1º E 2º, DA LEI N.º 8.666/1993;",5,2023,2023-06-01,Não,45199.4
37151711,156439,Contrato,00033/2019,Despesa,CELEBRAÇÃO DO CONTRATO: 00033/2019 DE ACORDO COM PROCESSO NÚMERO: 00112.136920/1860-28,7,2020,2020-08-01,Não,36840.0
37151708,156439,Contrato,00033/2019,Despesa,CELEBRAÇÃO DO CONTRATO: 00033/2019 DE ACORDO COM PROCESSO NÚMERO: 00112.136920/1860-28,4,2020,2020-05-01,Não,36840.0
37151484,129795,Contrato,00007/2021,Despesa,CELEBRAÇÃO DO CONTRATO: 00007/2021 DE ACORDO COM PROCESSO NÚMERO: 23443.007505/2020-43,2,2022,2022-03-01,Não,52580.87
37151511,129795,Termo Aditivo,00001/2022,Despesa,"SUPRIMIR 21,31% (VINTE E UM VÍRGULA TRINTA E UM POR CENTO) DO VALOR INICIAL ATUALIZADO DO CONTRATO, COM EFEITOS A PARTIR DO DIA 15 DE AGOSTO DE 2022, EQUIVALENTE A R$ 146.946,96 (CENTO E QUARENTA E SEIS MIL, NOVECENTOS E QUARENTA E SEIS REAIS COM NOVENTA E SEIS CENTAVOS), NOS MOLDES DO ART. 65, INCISO I, ALÍNEA “B”, §§ 1º E 2º, DA LEI N.º 8.666/1993;",7,2023,2023-08-01,Não,45199.4
37151513,99393,Termo de Apostilamento,00001/2022,Despesa,PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREVENTIVA E CORRETIVA DAS PORTAS DE VIDRO TEMPERADO DOS ANDARES ATENDIDOS PELA SOLUÇÃO DE ONTROLE DE ACESSO POR RECONHECIMENTO FACIAL PARA A CVM/RJ.,9,2022,2022-10-01,Não,1430.79
37151552,105794,Termo de Apostilamento,00001/2022,Despesa,"REAJUSTE DE PREÇOS DO CONTRATO Nº 14/2021, NO PERCENTUAL DE 5,7677%, OBSERVADA A VIGÊNCIA CONTRATUAL, COM INÍCIO DOS EFEITOS FINANCEIROS A PARTIR DE 29/04/2022.",4,2022,2022-08-31,Sim,4329.81
37151415,47777,Termo de Apostilamento,00001/2020,Despesa,"REAJUSTE DO VALOR DA LOCAÇÃO EM 7,31%, TENDO POR BASE A VARIAÇÃO ACUMULADA ANUAL DO IGP-M/FGV OCORRIDA ATÉ O MÊS ANTERIOR AO REAJUSTE PREVISTO EM CONTRATO (JUNHO/2020), QUE MAJOROU O VALOR MENSAL PARA R$ 26.720,19  (VINTE E SEIS MIL, SETECENTOS E VINTE REAIS E DEZENOVE CENTAVOS) E O VALOR ANUAL PARA R$ 320.642,28 (TREZENTOS E VINTE MIL, SEISCENTOS E QUARENTA E DOIS REAIS E VINTE E OITO CENTAVOS), PARA O PERÍODO DE 26/07/2020 A 26/07/2025, CONFORME NOTA DE EMPENHO Nº 2020NE804922 (2557044)",3,2024,2024-04-01,Não,26720.19
37151505,129795,Termo Aditivo,00001/2022,Despesa,"SUPRIMIR 21,31% (VINTE E UM VÍRGULA TRINTA E UM POR CENTO) DO VALOR INICIAL ATUALIZADO DO CONTRATO, COM EFEITOS A PARTIR DO DIA 15 DE AGOSTO DE 2022, EQUIVALENTE A R$ 146.946,96 (CENTO E QUARENTA E SEIS MIL, NOVECENTOS E QUARENTA E SEIS REAIS COM NOVENTA E SEIS CENTAVOS), NOS MOLDES DO ART. 65, INCISO I, ALÍNEA “B”, §§ 1º E 2º, DA LEI N.º 8.666/1993;",1,2023,2023-02-01,Não,45199.4
37151728,156439,Contrato,00033/2019,Despesa,CELEBRAÇÃO DO CONTRATO: 00033/2019 DE ACORDO COM PROCESSO NÚMERO: 00112.136920/1860-28,12,2021,2022-01-01,Não,36840.0
37151726,156439,Contrato,00033/2019,Despesa,CELEBRAÇÃO DO CONTRATO: 00033/2019 DE ACORDO COM PROCESSO NÚMERO: 00112.136920/1860-28,10,2021,2021-11-01,Não,36840.0
37151524,99393,Termo de Apostilamento,00001/2022,Despesa,PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREVENTIVA E CORRETIVA DAS PORTAS DE VIDRO TEMPERADO DOS ANDARES ATENDIDOS PELA SOLUÇÃO DE ONTROLE DE ACESSO POR RECONHECIMENTO FACIAL PARA A CVM/RJ.,3,2022,2022-08-31,Sim,130.79
37151508,129795,Termo Aditivo,00001/2022,Despesa,"SUPRIMIR 21,31% (VINTE E UM VÍRGULA TRINTA E UM POR CENTO) DO VALOR INICIAL ATUALIZADO DO CONTRATO, COM EFEITOS A PARTIR DO DIA 15 DE AGOSTO DE 2022, EQUIVALENTE A R$ 146.946,96 (CENTO E QUARENTA E SEIS MIL, NOVECENTOS E QUARENTA E SEIS REAIS COM NOVENTA E SEIS CENTAVOS), NOS MOLDES DO ART. 65, INCISO I, ALÍNEA “B”, §§ 1º E 2º, DA LEI N.º 8.666/1993;",4,2023,2023-05-01,Não,45199.4
37151331,29422,Termo Aditivo,00002/2020,Despesa,O PRESENTE TERMO ADITIVO TEM POR OBJETO REGISTRAR A PRORROGAÇÃO DE PRAZO DE VIGÊNCIA DO CONTRATO Nº27/2018 REALIZADO PELA REITORIA ESUBROGADO AO CAMPUS RIO LARGO.,9,2020,2020-10-01,Não,720.0
37151709,156439,Contrato,00033/2019,Despesa,CELEBRAÇÃO DO CONTRATO: 00033/2019 DE ACORDO COM PROCESSO NÚMERO: 00112.136920/1860-28,5,2020,2020-06-01,Não,36840.0
37151731,156439,Contrato,00033/2019,Despesa,CELEBRAÇÃO DO CONTRATO: 00033/2019 DE ACORDO COM PROCESSO NÚMERO: 00112.136920/1860-28,3,2022,2022-04-01,Não,36840.0
37151333,29422,Termo Aditivo,00002/2020,Despesa,O PRESENTE TERMO ADITIVO TEM POR OBJETO REGISTRAR A PRORROGAÇÃO DE PRAZO DE VIGÊNCIA DO CONTRATO Nº27/2018 REALIZADO PELA REITORIA ESUBROGADO AO CAMPUS RIO LARGO.,11,2020,2020-12-01,Não,720.0
37151531,111411,Termo Aditivo,00001/2022,Despesa,"SERVIÇO DE NATUREZA CONTINUADA DE MANUTENÇÃO PREVENTIVA, CORRETIVA, INSTALAÇÃO/REMANEJAMENTO EM APARELHOS DE AR CONDICIONADO.",10,2022,2022-11-01,Não,7294.0
37151730,156439,Contrato,00033/2019,Despesa,CELEBRAÇÃO DO CONTRATO: 00033/2019 DE ACORDO COM PROCESSO NÚMERO: 00112.136920/1860-28,2,2022,2022-03-01,Não,36840.0
37151733,156439,Termo Aditivo,00001/2021,Despesa,ALTERAÇÃO QUANTITATIVA DO CONTRATO PARA SUMPRIMIR OS SERVIÇOS DE BACKBONE SECUNDÁRIO EM 2 MUNICÍPIOS.,10,2021,2021-11-01,Não,-1269.0
37151533,111411,Termo Aditivo,00001/2022,Despesa,"SERVIÇO DE NATUREZA CONTINUADA DE MANUTENÇÃO PREVENTIVA, CORRETIVA, INSTALAÇÃO/REMANEJAMENTO EM APARELHOS DE AR CONDICIONADO.",12,2022,2023-01-01,Não,7294.0
37151526,99393,Termo de Apostilamento,00001/2022,Despesa,PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREVENTIVA E CORRETIVA DAS PORTAS DE VIDRO TEMPERADO DOS ANDARES ATENDIDOS PELA SOLUÇÃO DE ONTROLE DE ACESSO POR RECONHECIMENTO FACIAL PARA A CVM/RJ.,5,2022,2022-08-31,Sim,130.79
37151515,99393,Termo de Apostilamento,00001/2022,Despesa,PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREVENTIVA E CORRETIVA DAS PORTAS DE VIDRO TEMPERADO DOS ANDARES ATENDIDOS PELA SOLUÇÃO DE ONTROLE DE ACESSO POR RECONHECIMENTO FACIAL PARA A CVM/RJ.,11,2022,2022-12-01,Não,1430.79
37151330,29422,Termo Aditivo,00002/2020,Despesa,O PRESENTE TERMO ADITIVO TEM POR OBJETO REGISTRAR A PRORROGAÇÃO DE PRAZO DE VIGÊNCIA DO CONTRATO Nº27/2018 REALIZADO PELA REITORIA ESUBROGADO AO CAMPUS RIO LARGO.,8,2020,2020-09-01,Não,720.0
37151528,99393,Termo de Apostilamento,00001/2022,Despesa,PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREVENTIVA E CORRETIVA DAS PORTAS DE VIDRO TEMPERADO DOS ANDARES ATENDIDOS PELA SOLUÇÃO DE ONTROLE DE ACESSO POR RECONHECIMENTO FACIAL PARA A CVM/RJ.,7,2022,2022-08-31,Sim,130.79
37151534,111411,Termo Aditivo,00001/2022,Despesa,"SERVIÇO DE NATUREZA CONTINUADA DE MANUTENÇÃO PREVENTIVA, CORRETIVA, INSTALAÇÃO/REMANEJAMENTO EM APARELHOS DE AR CONDICIONADO.",1,2023,2023-02-01,Não,7294.0
37151425,47777,Termo de Apostilamento,00001/2020,Despesa,"REAJUSTE DO VALOR DA LOCAÇÃO EM 7,31%, TENDO POR BASE A VARIAÇÃO ACUMULADA ANUAL DO IGP-M/FGV OCORRIDA ATÉ O MÊS ANTERIOR AO REAJUSTE PREVISTO EM CONTRATO (JUNHO/2020), QUE MAJOROU O VALOR MENSAL PARA R$ 26.720,19  (VINTE E SEIS MIL, SETECENTOS E VINTE REAIS E DEZENOVE CENTAVOS) E O VALOR ANUAL PARA R$ 320.642,28 (TREZENTOS E VINTE MIL, SEISCENTOS E QUARENTA E DOIS REAIS E VINTE E OITO CENTAVOS), PARA O PERÍODO DE 26/07/2020 A 26/07/2025, CONFORME NOTA DE EMPENHO Nº 2020NE804922 (2557044)",1,2025,2025-02-01,Não,26720.19
37151490,129795,Contrato,00007/2021,Despesa,CELEBRAÇÃO DO CONTRATO: 00007/2021 DE ACORDO COM PROCESSO NÚMERO: 23443.007505/2020-43,8,2022,2022-09-01,Não,52580.87
37151530,111411,Termo Aditivo,00001/2022,Despesa,"SERVIÇO DE NATUREZA CONTINUADA DE MANUTENÇÃO PREVENTIVA, CORRETIVA, INSTALAÇÃO/REMANEJAMENTO EM APARELHOS DE AR CONDICIONADO.",9,2022,2022-10-01,Não,7294.0
37151489,129795,Contrato,00007/2021,Despesa,CELEBRAÇÃO DO CONTRATO: 00007/2021 DE ACORDO COM PROCESSO NÚMERO: 23443.007505/2020-43,7,2022,2022-08-01,Não,52580.87
37151483,129795,Contrato,00007/2021,Despesa,CELEBRAÇÃO DO CONTRATO: 00007/2021 DE ACORDO COM PROCESSO NÚMERO: 23443.007505/2020-43,1,2022,2022-02-01,Não,52580.87
37151714,156439,Contrato,00033/2019,Despesa,CELEBRAÇÃO DO CONTRATO: 00033/2019 DE ACORDO COM PROCESSO NÚMERO: 00112.136920/1860-28,10,2020,2020-11-01,Não,36840.0
37151734,156439,Termo Aditivo,00001/2021,Despesa,ALTERAÇÃO QUANTITATIVA DO CONTRATO PARA SUMPRIMIR OS SERVIÇOS DE BACKBONE SECUNDÁRIO EM 2 MUNICÍPIOS.,11,2021,2021-12-01,Não,-1269.0
37151492,129795,Contrato,00007/2021,Despesa,CELEBRAÇÃO DO CONTRATO: 00007/2021 DE ACORDO COM PROCESSO NÚMERO: 23443.007505/2020-43,10,2022,2022-11-01,Não,52580.87
37151327,29422,Termo Aditivo,00002/2020,Despesa,O PRESENTE TERMO ADITIVO TEM POR OBJETO REGISTRAR A PRORROGAÇÃO DE PRAZO DE VIGÊNCIA DO CONTRATO Nº27/2018 REALIZADO PELA REITORIA ESUBROGADO AO CAMPUS RIO LARGO.,5,2020,2020-06-01,Não,720.0
37151464,47777,Termo de Apostilamento,00002/2022,Despesa,"REAJUSTE DO VALOR DA LOCAÇÃO TENDO POR BASE A VARIAÇÃO ACUMULADA DO IGP-M/FGV NOS 12 MESES ATÉ JUNHO/2022 (10,70%), CONFORME DOCUMENTO CONSULTA (8194397), QUE MAJOROU O VALOR MENSAL PARA R$ 29.579,25 (VINTE E NOVE MIL, QUINHENTOS E SETENTA E NOVE REAIS E VINTE E CINCO CENTAVOS) E VALOR GLOBAL ANUAL DE R$ 354.951,00 (TREZENTOS E CINQUENTA E QUATRO MIL E NOVECENTOS E CINQUENTA E UM REAIS), A VIGORAR DE 26/07/2022 A 26/07/2025",3,2024,2024-04-01,Não,2859.06
37152015,34068,Contrato,00690/2018,Despesa,CELEBRAÇÃO DO CONTRATO: 00690/2018 DE ACORDO COM PROCESSO NÚMERO: 54000.006794//17--09,6,2019,2019-07-01,Não,63758.35
37152009,34068,Contrato,00690/2018,Despesa,CELEBRAÇÃO DO CONTRATO: 00690/2018 DE ACORDO COM PROCESSO NÚMERO: 54000.006794//17--09,12,2018,2019-01-01,Não,63758.35
37151679,156440,Contrato,00076/2022,Despesa,CELEBRAÇÃO DO CONTRATO: 00076/2022 DE ACORDO COM PROCESSO NÚMERO: 65297.015338/2020-85,8,2022,2022-09-01,Não,146400.8
37152010,34068,Contrato,00690/2018,Despesa,CELEBRAÇÃO DO CONTRATO: 00690/2018 DE ACORDO COM PROCESSO NÚMERO: 54000.006794//17--09,1,2019,2019-02-01,Não,63758.35
37152016,34068,Contrato,00690/2018,Despesa,CELEBRAÇÃO DO CONTRATO: 00690/2018 DE ACORDO COM PROCESSO NÚMERO: 54000.006794//17--09,7,2019,2019-08-01,Não,63758.35
37151710,156439,Contrato,00033/2019,Despesa,CELEBRAÇÃO DO CONTRATO: 00033/2019 DE ACORDO COM PROCESSO NÚMERO: 00112.136920/1860-28,6,2020,2020-07-01,Não,36840.0
37152011,34068,Contrato,00690/2018,Despesa,CELEBRAÇÃO DO CONTRATO: 00690/2018 DE ACORDO COM PROCESSO NÚMERO: 54000.006794//17--09,2,2019,2019-03-01,Não,63758.35
37151329,29422,Termo Aditivo,00002/2020,Despesa,O PRESENTE TERMO ADITIVO TEM POR OBJETO REGISTRAR A PRORROGAÇÃO DE PRAZO DE VIGÊNCIA DO CONTRATO Nº27/2018 REALIZADO PELA REITORIA ESUBROGADO AO CAMPUS RIO LARGO.,7,2020,2020-08-01,Não,720.0
37152017,34068,Contrato,00690/2018,Despesa,CELEBRAÇÃO DO CONTRATO: 00690/2018 DE ACORDO COM PROCESSO NÚMERO: 54000.006794//17--09,8,2019,2019-09-01,Não,63758.35
37152013,34068,Contrato,00690/2018,Despesa,CELEBRAÇÃO DO CONTRATO: 00690/2018 DE ACORDO COM PROCESSO NÚMERO: 54000.006794//17--09,4,2019,2019-05-01,Não,63758.35
37152019,34068,Contrato,00690/2018,Despesa,CELEBRAÇÃO DO CONTRATO: 00690/2018 DE ACORDO COM PROCESSO NÚMERO: 54000.006794//17--09,10,2019,2019-11-01,Não,63758.35
37151325,29422,Termo Aditivo,00001/2019,Despesa,REGISTRAR A PRORROGAÇÃO DE PRAZO DE VIGÊNCIA DO CONTRATO Nº 27/2018/REITORIA.,3,2020,2020-04-01,Não,720.0
37151510,129795,Termo Aditivo,00001/2022,Despesa,"SUPRIMIR 21,31% (VINTE E UM VÍRGULA TRINTA E UM POR CENTO) DO VALOR INICIAL ATUALIZADO DO CONTRATO, COM EFEITOS A PARTIR DO DIA 15 DE AGOSTO DE 2022, EQUIVALENTE A R$ 146.946,96 (CENTO E QUARENTA E SEIS MIL, NOVECENTOS E QUARENTA E SEIS REAIS COM NOVENTA E SEIS CENTAVOS), NOS MOLDES DO ART. 65, INCISO I, ALÍNEA “B”, §§ 1º E 2º, DA LEI N.º 8.666/1993;",6,2023,2023-07-01,Não,45199.4
37152020,34068,Contrato,00690/2018,Despesa,CELEBRAÇÃO DO CONTRATO: 00690/2018 DE ACORDO COM PROCESSO NÚMERO: 54000.006794//17--09,11,2019,2019-12-01,Não,63758.35
37151512,99393,Termo de Apostilamento,00001/2022,Despesa,PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREVENTIVA E CORRETIVA DAS PORTAS DE VIDRO TEMPERADO DOS ANDARES ATENDIDOS PELA SOLUÇÃO DE ONTROLE DE ACESSO POR RECONHECIMENTO FACIAL PARA A CVM/RJ.,8,2022,2022-09-01,Não,1430.79
37151727,156439,Contrato,00033/2019,Despesa,CELEBRAÇÃO DO CONTRATO: 00033/2019 DE ACORDO COM PROCESSO NÚMERO: 00112.136920/1860-28,11,2021,2021-12-01,Não,36840.0
37151500,129795,Termo Aditivo,00001/2022,Despesa,"SUPRIMIR 21,31% (VINTE E UM VÍRGULA TRINTA E UM POR CENTO) DO VALOR INICIAL ATUALIZADO DO CONTRATO, COM EFEITOS A PARTIR DO DIA 15 DE AGOSTO DE 2022, EQUIVALENTE A R$ 146.946,96 (CENTO E QUARENTA E SEIS MIL, NOVECENTOS E QUARENTA E SEIS REAIS COM NOVENTA E SEIS CENTAVOS), NOS MOLDES DO ART. 65, INCISO I, ALÍNEA “B”, §§ 1º E 2º, DA LEI N.º 8.666/1993;",8,2022,2022-09-01,Não,-12245.57
37151729,156439,Contrato,00033/2019,Despesa,CELEBRAÇÃO DO CONTRATO: 00033/2019 DE ACORDO COM PROCESSO NÚMERO: 00112.136920/1860-28,1,2022,2022-02-01,Não,36840.0
37151527,99393,Termo de Apostilamento,00001/2022,Despesa,PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREVENTIVA E CORRETIVA DAS PORTAS DE VIDRO TEMPERADO DOS ANDARES ATENDIDOS PELA SOLUÇÃO DE ONTROLE DE ACESSO POR RECONHECIMENTO FACIAL PARA A CVM/RJ.,6,2022,2022-08-31,Sim,130.79
37151529,111411,Termo Aditivo,00001/2022,Despesa,"SERVIÇO DE NATUREZA CONTINUADA DE MANUTENÇÃO PREVENTIVA, CORRETIVA, INSTALAÇÃO/REMANEJAMENTO EM APARELHOS DE AR CONDICIONADO.",8,2022,2022-09-01,Não,7294.0
37151414,47777,Termo de Apostilamento,00001/2020,Despesa,"REAJUSTE DO VALOR DA LOCAÇÃO EM 7,31%, TENDO POR BASE A VARIAÇÃO ACUMULADA ANUAL DO IGP-M/FGV OCORRIDA ATÉ O MÊS ANTERIOR AO REAJUSTE PREVISTO EM CONTRATO (JUNHO/2020), QUE MAJOROU O VALOR MENSAL PARA R$ 26.720,19  (VINTE E SEIS MIL, SETECENTOS E VINTE REAIS E DEZENOVE CENTAVOS) E O VALOR ANUAL PARA R$ 320.642,28 (TREZENTOS E VINTE MIL, SEISCENTOS E QUARENTA E DOIS REAIS E VINTE E OITO CENTAVOS), PARA O PERÍODO DE 26/07/2020 A 26/07/2025, CONFORME NOTA DE EMPENHO Nº 2020NE804922 (2557044)",2,2024,2024-03-01,Não,26720.19
37151507,129795,Termo Aditivo,00001/2022,Despesa,"SUPRIMIR 21,31% (VINTE E UM VÍRGULA TRINTA E UM POR CENTO) DO VALOR INICIAL ATUALIZADO DO CONTRATO, COM EFEITOS A PARTIR DO DIA 15 DE AGOSTO DE 2022, EQUIVALENTE A R$ 146.946,96 (CENTO E QUARENTA E SEIS MIL, NOVECENTOS E QUARENTA E SEIS REAIS COM NOVENTA E SEIS CENTAVOS), NOS MOLDES DO ART. 65, INCISO I, ALÍNEA “B”, §§ 1º E 2º, DA LEI N.º 8.666/1993;",3,2023,2023-04-01,Não,45199.4
37152014,34068,Contrato,00690/2018,Despesa,CELEBRAÇÃO DO CONTRATO: 00690/2018 DE ACORDO COM PROCESSO NÚMERO: 54000.006794//17--09,5,2019,2019-06-01,Não,63758.35
37151725,156439,Contrato,00033/2019,Despesa,CELEBRAÇÃO DO CONTRATO: 00033/2019 DE ACORDO COM PROCESSO NÚMERO: 00112.136920/1860-28,9,2021,2021-10-01,Não,36840.0
37151514,99393,Termo de Apostilamento,00001/2022,Despesa,PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREVENTIVA E CORRETIVA DAS PORTAS DE VIDRO TEMPERADO DOS ANDARES ATENDIDOS PELA SOLUÇÃO DE ONTROLE DE ACESSO POR RECONHECIMENTO FACIAL PARA A CVM/RJ.,10,2022,2022-11-01,Não,1430.79
37151525,99393,Termo de Apostilamento,00001/2022,Despesa,PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREVENTIVA E CORRETIVA DAS PORTAS DE VIDRO TEMPERADO DOS ANDARES ATENDIDOS PELA SOLUÇÃO DE ONTROLE DE ACESSO POR RECONHECIMENTO FACIAL PARA A CVM/RJ.,4,2022,2022-08-31,Sim,130.79
37151332,29422,Termo Aditivo,00002/2020,Despesa,O PRESENTE TERMO ADITIVO TEM POR OBJETO REGISTRAR A PRORROGAÇÃO DE PRAZO DE VIGÊNCIA DO CONTRATO Nº27/2018 REALIZADO PELA REITORIA ESUBROGADO AO CAMPUS RIO LARGO.,10,2020,2020-11-01,Não,720.0
